Gender,Seniorcitizen,Partner,Dependents,Tenure,Phoneservice,Mult Lines,Int Service,Onlinesecurity,Onlinebackup,Deviceprotection,Techsupport,Streamingtv,Streamingmovies,Contract,Paperlessbilling,Pay Method,Monthlycharges,Totalcharges,Has_Streaming,OnlineExtras,StreamingExtras,Cluster
1,1,1,0,0.7792930326398642,1,0,1,0,0,0,0,0,1,0,1,1,0.791093946860328,0.7959266102571577,1,0,1,1
1,0,0,0,0.0,1,0,1,0,0,0,0,0,1,0,0,2,0.7864189846203793,0.2352153248292425,1,0,1,1
1,0,0,0,0.8185108119262328,1,2,1,0,0,0,1,1,1,0,0,0,0.9017954926975859,0.8507333233919429,1,1,2,2
0,1,0,0,0.254715372338644,1,0,1,0,1,1,0,1,1,0,1,1,0.9071726183225334,0.5149357442397366,1,2,2,1
1,0,0,0,0.0,1,2,1,0,0,1,0,1,1,0,1,2,0.9159281705554267,0.27474805231484517,1,1,2,2
0,0,1,1,0.713018267989325,1,0,1,0,1,1,0,1,0,0,1,0,0.8469181847744139,0.7804235016116342,1,2,1,1
1,1,1,0,0.9883345686837408,1,2,1,0,1,1,1,1,1,2,1,0,0.9513083841302789,0.9720950640232365,1,3,2,0
1,0,0,1,0.19268474081439926,1,2,1,0,0,1,0,0,1,0,0,2,0.8628491893480956,0.4262774593403367,1,1,1,2
1,0,1,1,0.4980828294663973,1,0,1,0,0,0,0,1,0,0,1,0,0.7857477789229389,0.6247131807204416,1,0,1,1
1,0,0,0,0.9590458920202943,1,2,1,1,1,0,1,0,1,1,0,2,0.9188150710174651,0.9535028025946255,1,3,1,0
0,0,1,0,0.3853694816287984,1,0,1,0,0,0,0,1,0,0,1,2,0.7963871159779763,0.5579649277871319,1,0,1,1
1,0,1,1,0.6400848539674424,1,2,1,0,0,1,1,1,1,0,0,2,0.9255772391444286,0.7616977013340019,1,2,2,2
1,0,1,1,0.9719777734542633,1,0,0,1,0,0,1,1,1,2,1,0,0.7532096887492581,0.9040384752105214,1,2,2,0
1,0,1,1,0.9545980320105482,1,2,1,1,1,0,0,1,1,1,1,2,0.9393539132527331,0.9539627118582968,1,2,2,2
0,1,0,0,0.19268474081439926,0,1,0,0,0,0,0,0,0,0,0,2,0.17440712303676847,0.23138260604247665,0,0,0,3
0,0,1,0,0.7021154854916872,1,0,1,0,1,1,0,1,1,0,1,1,0.9044908243272133,0.7924972111931448,1,2,2,1
0,0,0,0,0.254715372338644,1,0,0,1,1,0,1,0,0,0,1,3,0.6390370813621442,0.43558118676642477,0,3,0,3
0,1,0,0,0.11271334783759884,0,1,0,0,0,0,0,0,0,0,0,2,0.15397172425301298,0.13042758981191793,0,0,0,3
1,1,0,0,0.11271334783759884,1,0,0,1,0,1,0,1,0,0,0,0,0.6896058297120784,0.26326771922742964,1,2,1,1
1,0,0,0,0.11271334783759884,1,0,0,1,0,1,0,0,0,0,1,3,0.5899999850642396,0.29282560145444436,0,2,0,3
0,0,0,0,0.0,1,0,1,0,0,0,0,1,0,0,1,2,0.7907613750264674,0.2365408411261797,1,0,1,1
0,0,1,1,0.7956498278693414,1,2,1,0,0,1,0,1,0,0,0,2,0.8366380834777138,0.8197665554974612,1,1,1,2
0,0,1,1,0.9883345686837408,1,2,1,0,1,1,0,1,1,0,1,2,0.9289264770528822,0.9749364819450795,1,2,2,2
1,0,0,1,0.0,1,0,2,0,0,0,0,0,0,0,0,3,0.028483769629215495,0.0038553167367297715,0,0,0,3
0,0,0,0,0.9212950571409093,1,2,1,0,0,0,1,1,1,0,1,2,0.9087752530284674,0.9237825837391898,1,1,2,2
1,0,1,1,0.0,1,0,2,0,0,0,0,0,0,0,0,3,0.04621534231482627,0.009267885936438632,0,0,0,3
0,0,0,0,0.5203335271749256,1,2,1,0,0,0,0,1,1,0,1,2,0.8763384157036478,0.6550379272116973,1,0,2,2
0,0,1,0,0.6665796848022654,1,2,1,1,0,1,0,1,1,0,1,2,0.9286695879153788,0.7801670259692085,1,2,2,2
0,0,1,1,0.5203335271749256,1,2,1,0,1,1,0,0,0,0,1,2,0.8183154367952711,0.6335520805601167,0,2,0,4
1,0,1,0,0.8948002263060865,1,2,1,0,1,0,0,1,1,0,1,0,0.9031448592534971,0.9051706706259653,1,1,2,2
0,0,1,0,0.9263039371594961,1,2,1,0,0,1,0,0,0,0,1,2,0.7738630007163396,0.891313919347938,0,1,0,4
1,1,0,0,0.0,1,0,1,0,0,0,0,0,0,0,1,2,0.71588675091639,0.21368533408890175,0,0,0,3
0,1,0,0,0.0,1,0,1,0,0,0,0,0,0,0,1,2,0.7166517138867755,0.21391883932195907,0,0,0,3
1,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,2,0.48543094703235,0.14333861368721196,0,0,0,3
0,1,1,0,0.11271334783759884,1,2,1,0,0,1,0,0,0,0,0,2,0.7837290844124991,0.3615967955447264,0,1,0,4
0,1,0,0,0.0,1,0,1,0,0,1,0,0,0,0,1,0,0.7567669574831066,0.22616403244600267,0,1,0,1
0,1,0,0,0.5949069773404103,1,2,1,0,0,0,0,1,1,0,1,2,0.8872785506753604,0.7169199977650248,1,0,2,2
1,1,1,0,0.19268474081439926,1,2,1,0,0,0,0,1,1,0,1,2,0.8786008939277989,0.4399537565019311,1,0,2,2
0,0,1,1,0.4474001131530433,1,2,1,0,0,0,0,1,0,0,1,0,0.8236596374610912,0.6018113563450798,1,0,1,4
0,1,1,0,0.7433740681130344,1,2,1,0,0,0,1,1,1,0,1,1,0.9151381175451901,0.8162150959820941,1,1,2,2
0,0,1,0,0.19268474081439926,1,2,1,0,0,0,0,0,0,0,1,1,0.7557022630884518,0.3984840016973335,0,0,0,4
0,0,0,0,0.6789366222463231,1,0,1,0,1,0,0,0,1,0,1,3,0.8170501659140927,0.7484563313258094,1,1,1,3
0,0,0,0,0.5780542224431977,1,0,2,0,0,0,0,0,0,0,0,0,0.04217539319048182,0.4499873048094733,0,0,0,1
1,0,1,0,0.0,1,0,1,0,0,0,0,0,0,0,0,2,0.7177971073799938,0.21426847111451694,0,0,0,3
1,0,0,0,0.6789366222463231,1,2,1,1,0,0,0,1,1,0,1,2,0.9122312137149581,0.7682296265097673,1,1,2,2
0,0,1,0,0.6536478033682963,0,1,0,0,0,0,0,0,0,0,1,2,0.15616002265207687,0.529013123450708,0,0,0,3
0,0,0,0,0.0,1,0,1,0,0,1,0,1,0,0,1,2,0.8242848647714085,0.24677389891960771,1,1,1,1
0,1,0,0,0.6536478033682963,1,2,1,0,1,1,0,0,1,0,1,2,0.8757712950321689,0.7418921642785893,1,2,1,2
1,0,0,1,0.6536478033682963,1,0,2,0,0,0,0,0,0,0,1,2,0.03262824628732058,0.48761277903405353,0,0,0,3
0,0,0,0,0.0,1,0,2,0,0,0,0,0,0,0,0,3,0.07367016646016672,0.017648481283916363,0,0,0,3
0,1,0,0,0.11271334783759884,1,2,1,0,1,0,0,0,1,0,0,2,0.8490103276324836,0.35052690311161444,1,1,1,2
1,1,0,0,0.11271334783759884,1,0,1,0,1,1,1,0,1,0,1,1,0.8814155765765372,0.36842929424500326,1,3,1,0
1,1,1,0,0.7336191963450966,0,1,0,0,0,0,0,0,1,0,0,0,0.3701018211527766,0.6528261504189394,1,0,1,1
0,0,0,0,0.5203335271749256,1,0,1,0,0,1,0,1,1,1,0,3,0.8836566882066802,0.6654560260171902,1,1,2,1
0,0,0,0,0.254715372338644,0,1,0,0,0,0,0,0,0,0,1,3,0.1517744204853772,0.26583314404040775,0,0,0,3
1,1,0,0,0.8948002263060865,1,2,1,0,0,0,0,1,1,0,1,2,0.8875561405240878,0.9005559269963885,1,0,2,2
0,0,0,0,0.305398088651998,0,1,0,0,0,1,0,0,1,0,0,2,0.4122772143432584,0.39390863810538246,1,1,1,1
0,0,0,0,0.0,1,2,0,0,0,0,0,0,1,0,1,2,0.6368224615883624,0.18955093017553495,1,0,1,4
1,0,0,0,0.11271334783759884,0,1,0,0,1,1,1,0,0,0,1,1,0.42430650048381174,0.23011995318303188,0,3,0,0
0,0,1,1,0.305398088651998,1,0,1,0,1,0,0,0,1,0,1,2,0.8125979561586616,0.500051592593212,1,1,1,1
0,0,0,0,0.254715372338644,1,0,2,0,0,0,0,0,0,0,0,3,0.058154961679610866,0.23085768892274813,0,0,0,3
1,0,1,1,0.5780542224431977,1,0,2,0,0,0,0,0,0,0,1,2,0.0488917592570397,0.4448356799947052,0,0,0,3
0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,3,0.4866083324311433,0.14369801102092208,0,0,0,3
1,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,3,0.4824760747318467,0.14243663781139157,0,0,0,3
0,0,0,0,0.4474001131530433,1,2,1,0,0,0,0,1,1,0,0,2,0.8774708531631373,0.622588162029159,1,0,2,2
1,1,0,0,0.4474001131530433,1,2,0,1,0,0,0,0,0,0,0,2,0.5846434561626542,0.532767396062154,0,1,0,4
0,0,1,1,0.9408108104555145,1,2,1,1,1,0,0,0,1,0,1,0,0.8717844941801104,0.9236237405120868,1,2,1,0
1,0,0,0,0.11271334783759884,1,0,1,0,0,1,1,0,0,0,1,2,0.788093316697925,0.3411277139549117,0,2,0,3
0,0,1,1,0.254715372338644,1,0,1,0,0,0,0,0,1,0,0,2,0.7947386303770947,0.4529480631861196,1,0,1,1
1,1,1,0,0.4738949439878661,1,0,1,0,1,1,1,1,0,0,1,3,0.8666144736284458,0.6365812006439717,1,3,1,0
1,0,0,0,0.9883345686837408,1,2,1,0,0,1,1,1,1,2,1,0,0.941866595828584,0.9727751482879138,1,2,2,0
0,0,0,0,0.19268474081439926,0,1,0,0,0,0,0,1,0,0,0,1,0.3507377107665346,0.28637274655960837,1,0,1,1
0,0,0,0,0.7527982018050413,1,0,0,1,1,1,0,0,1,0,1,0,0.7089523149828024,0.7582440495356098,1,3,1,0
1,0,0,0,0.0,1,0,2,0,0,0,0,0,0,0,0,3,0.03262824628732058,0.005120419788010482,0,0,0,3
0,0,0,0,0.0,1,0,1,0,0,0,0,1,1,0,0,2,0.8555327681851266,0.25631233313361396,1,0,2,1
0,1,0,0,0.11271334783759884,1,0,1,0,0,0,0,0,0,0,1,2,0.7204601755537967,0.326132440396087,0,0,0,3
1,1,0,0,0.7875917181548097,1,2,1,0,1,1,0,0,0,0,1,1,0.814192296136929,0.8105600411450342,0,2,0,0
1,0,1,1,0.6400848539674424,1,2,1,0,0,0,1,1,1,1,1,2,0.9132901016415718,0.7501948951054779,1,1,2,2
1,0,0,0,0.11271334783759884,1,0,1,0,0,0,0,0,0,0,1,1,0.7162693693935305,0.32095215545286765,0,0,0,1
1,0,0,0,0.0,1,2,1,0,0,0,0,0,0,0,1,2,0.7578295330815467,0.22648838404517838,0,0,0,4
1,0,0,0,0.19268474081439926,1,2,1,0,0,0,0,0,0,0,1,2,0.7683405823922059,0.40701698097950917,0,0,0,4
0,0,1,0,0.305398088651998,1,0,1,1,0,1,0,0,1,0,1,3,0.8454187621041213,0.5190424249462777,1,2,1,3
1,0,0,1,0.0,0,1,0,0,1,0,0,0,0,0,1,3,0.28889000067609083,0.08334441624116196,0,1,0,3
1,1,1,0,0.34824971471629823,1,0,1,0,1,0,0,0,1,0,1,2,0.8164164043417635,0.5408443827724668,1,1,1,1
1,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,1,2,0.7170337847882311,0.21403546660764824,0,0,0,3
0,0,1,1,0.34824971471629823,1,0,0,1,1,0,0,0,0,0,0,1,0.5976966093139466,0.48358114111379247,0,2,0,1
1,0,0,0,0.6400848539674424,1,2,1,0,1,0,0,1,1,0,1,2,0.9079745369643853,0.7550069738395155,1,1,2,2
1,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,3,0.7132007169126946,0.21286542120381566,0,0,0,3
0,1,1,0,0.9003050659924084,1,2,1,0,1,1,0,1,0,0,1,2,0.8811347750649375,0.9063400698988662,1,2,1,2
0,0,0,0,0.5409344555306974,1,2,1,0,0,0,0,0,1,0,1,2,0.8189469496565884,0.6654633336875031,1,0,1,4
1,0,1,1,0.19268474081439926,1,0,0,0,0,1,0,0,0,0,1,2,0.5397391888403074,0.35710362457515094,0,1,0,3
0,0,0,0,0.5409344555306974,1,2,1,0,0,0,0,0,0,0,1,3,0.7546354414308551,0.6476026216849489,0,0,0,4
0,0,1,1,0.8716213630607225,1,0,0,0,1,0,1,0,0,1,1,1,0.5807137673153863,0.7848424329454402,0,2,0,1
1,1,0,0,0.5780542224431977,1,2,1,0,0,0,0,0,0,0,1,1,0.7489094448720771,0.6681736801541609,0,0,0,4
0,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,1,2,0.601029307101061,0.17862505636990214,1,0,1,1
0,1,0,0,0.6258260711118334,1,2,1,0,1,0,1,0,0,0,1,2,0.8242848647714085,0.7144120899692544,0,2,0,4
0,0,0,1,0.0,1,0,1,0,0,0,0,1,0,0,1,2,0.7847393856827062,0.2347026266247967,1,0,1,1
0,0,1,0,0.6400848539674424,1,2,1,0,0,1,0,0,1,0,0,3,0.8499044568874793,0.7399280860220854,1,1,1,2
1,0,0,0,0.4738949439878661,1,0,1,1,1,1,0,1,1,0,1,2,0.9312329344708536,0.6604545871952527,1,3,2,0
1,1,1,0,0.3853694816287984,1,0,1,0,0,0,0,0,0,0,1,3,0.7185593402888848,0.5237818730661186,0,0,0,3
1,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,3,0.7223542678628426,0.21565954605777982,0,0,0,3
1,0,1,1,0.6400848539674424,1,2,1,0,0,0,0,0,1,0,1,2,0.8129172052336441,0.7100130050205445,1,0,1,4
1,0,1,1,0.254715372338644,1,0,0,0,0,0,1,0,1,0,0,1,0.648239463677837,0.4078355638488602,1,1,1,1
0,0,1,1,0.4181114364895969,1,0,1,0,1,0,0,1,0,0,1,2,0.8122785160881103,0.584846446801387,1,1,1,1
1,0,1,0,0.6258260711118334,1,2,1,0,0,0,0,1,1,0,1,2,0.879165018715616,0.7330181951782627,1,0,2,2
0,1,1,0,0.305398088651998,1,2,1,0,0,0,0,0,0,0,1,2,0.7499877570433474,0.4693487481511238,0,0,0,4
1,1,0,0,0.7792930326398642,1,2,1,0,0,0,0,1,1,0,1,1,0.8872785506753604,0.8277938876322052,1,0,2,2
1,0,0,0,0.0,1,0,1,0,0,0,0,1,0,0,1,2,0.7827168678780747,0.23408525230784769,1,0,1,1
1,0,1,0,0.4738949439878661,1,0,1,0,0,0,0,0,0,0,1,2,0.7200805494716828,0.5982192492983218,0,0,0,3
0,0,1,0,0.8655115496426401,1,2,1,0,0,0,0,1,1,0,1,2,0.887000816436588,0.8878387349455283,1,0,2,2
1,0,1,0,0.8396337785951014,1,2,1,0,0,0,0,1,1,0,1,0,0.8925282370405364,0.8612389027523614,1,0,2,2
1,0,0,0,0.5203335271749256,1,0,0,1,0,0,1,0,0,0,0,3,0.6048128060993849,0.5786920517848865,0,2,0,3
1,0,0,0,0.723509525141595,1,2,1,0,0,0,1,0,0,0,1,2,0.7924221666049474,0.7677465643110717,0,1,0,4
1,0,0,0,0.4474001131530433,1,0,1,0,0,0,0,0,1,0,1,2,0.7944083216365884,0.5925810321959091,1,0,1,1
0,1,0,0,0.723509525141595,1,2,1,0,1,0,0,1,0,0,1,2,0.8469181847744139,0.7818537854445203,1,1,1,2
0,1,0,0,0.305398088651998,1,2,1,0,0,0,0,1,0,0,1,1,0.8097160921564135,0.5161092383390411,1,0,1,4
1,0,1,1,0.6536478033682963,1,0,1,0,0,0,0,0,0,0,1,2,0.7212186189512102,0.7105902048262535,0,0,0,3
0,1,0,0,0.7792930326398642,1,0,1,0,1,0,0,0,0,0,1,2,0.7503467110481281,0.78180368636304,0,1,0,3
1,0,0,0,0.19268474081439926,1,2,1,0,0,1,0,1,1,0,1,2,0.9132901016415718,0.46697041296681835,1,1,2,2
1,1,0,0,0.8185108119262328,1,2,1,0,0,1,0,1,1,0,1,2,0.9140828917827661,0.8628620013303471,1,1,2,2
0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,1,3,0.17016944950734814,0.047104923556463174,0,0,0,3
1,0,0,0,0.7619132911961489,1,0,1,0,0,0,0,1,1,0,1,2,0.8534660758432374,0.8128864822586511,1,0,2,1
0,0,1,0,1.0,0,1,0,0,1,1,0,1,1,2,1,2,0.5812065629775022,0.8710708866492723,1,2,2,0
0,0,0,0,0.7021154854916872,0,1,0,0,1,1,0,1,1,0,1,1,0.5807137673153863,0.6827854236028924,1,2,2,0
1,0,0,0,0.305398088651998,1,0,1,0,0,0,0,0,0,0,1,2,0.7155038580624051,0.4603931103567075,0,0,0,3
0,1,0,0,0.305398088651998,1,0,1,0,0,1,0,1,0,0,1,3,0.8205224717852754,0.5045652038536418,1,1,1,3
0,0,0,0,0.0,1,0,1,0,0,0,0,0,1,0,0,1,0.7900956092768681,0.23633761588189972,1,0,1,1
0,0,0,0,0.5949069773404103,1,2,1,0,0,1,0,0,1,0,1,2,0.8427091444717999,0.7050855274572138,1,1,1,2
0,0,1,1,0.9761580826059855,1,2,1,0,1,1,0,1,1,1,1,1,0.9211655255629,0.9556331014876748,1,2,2,0
1,0,1,1,0.610796177303996,1,2,1,0,0,0,0,1,1,0,1,2,0.8669030140634605,0.7154102071118721,1,0,2,2
1,0,0,1,0.34824971471629823,1,0,1,0,0,1,0,1,1,0,0,3,0.8780361724981073,0.5576254016687676,1,1,2,1
0,0,1,1,0.254715372338644,1,2,1,0,1,0,0,1,1,0,1,2,0.8971819701936607,0.49190780028698117,1,1,2,2
1,0,0,0,0.19268474081439926,1,0,1,0,0,0,0,1,0,0,0,2,0.7840660639516119,0.4328332230430598,1,0,1,1
0,0,0,0,0.0,1,0,2,0,0,0,0,0,0,0,1,3,0.024306871703070613,0.002580317081243721,0,0,0,3
0,0,1,0,0.5949069773404103,1,2,1,0,0,0,0,1,0,0,1,2,0.8211513812360782,0.6999807743224447,1,0,1,4
0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,2,0.4895404873121333,0.1445930523959323,0,0,0,3
1,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,1,3,0.7294911572180705,0.21783808420500145,0,0,0,3
1,0,0,0,0.0,1,0,2,0,0,0,0,0,0,0,0,3,0.03946501142131117,0.007207344904354512,0,0,0,3
0,0,1,1,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0.4741143637267724,0.1398842223970691,0,0,0,1
1,0,1,0,0.4474001131530433,0,1,0,0,0,0,0,0,0,1,0,0,0.14846141671058463,0.42801187918309785,0,0,0,1
1,1,0,0,0.19268474081439926,1,0,1,0,0,0,0,1,0,0,1,2,0.788427553993347,0.42870051200039355,1,0,1,1
0,0,0,0,0.11271334783759884,1,0,1,0,0,0,0,0,0,0,0,0,0.71588675091639,0.3324549992552067,0,0,0,1
0,1,0,0,0.19268474081439926,1,0,1,0,0,0,0,0,0,0,1,2,0.7200805494716828,0.41200639854690285,0,0,0,3
1,0,1,1,0.8948002263060865,1,2,1,0,0,0,0,1,0,0,0,2,0.8183154367952711,0.8837066208260549,1,0,1,4
1,0,1,0,0.8834523110951958,1,2,1,0,1,1,0,0,0,0,1,0,0.8109988412706665,0.8762669715285621,0,2,0,0
0,0,0,1,0.5203335271749256,1,2,1,1,0,0,0,0,0,0,1,2,0.7776268001410594,0.6321865246382372,0,1,0,4
0,1,0,0,0.8592644256166645,1,0,1,1,1,0,1,1,1,0,1,1,0.950075541139713,0.8964438555703632,1,3,2,0
0,0,0,0,0.19268474081439926,1,0,1,0,0,1,1,0,0,0,0,1,0.7897624148435902,0.3990844596633158,0,2,0,1
0,0,1,1,0.713018267989325,0,1,0,1,1,1,0,1,1,0,1,1,0.6228829196701399,0.714065367419122,1,3,2,0
1,1,0,0,0.4474001131530433,1,2,1,0,1,0,0,1,1,0,1,1,0.9052967777813701,0.6339958716767502,1,1,2,2
0,0,1,1,0.6789366222463231,1,0,0,0,1,0,1,0,0,0,0,2,0.5904842881015252,0.6782279238983687,0,2,0,3
1,0,0,0,0.11271334783759884,1,2,1,0,0,0,0,0,0,0,1,1,0.7420290938681965,0.31647472484070366,0,0,0,4
0,0,0,1,0.5780542224431977,1,0,1,0,0,0,0,0,0,0,0,0,0.7101143264577525,0.646842547292258,0,0,0,1
0,1,0,0,0.0,1,0,1,0,0,1,0,0,1,0,1,2,0.8214655583925399,0.24591330459211241,1,1,1,1
0,1,0,0,0.305398088651998,0,1,0,0,1,0,0,0,0,0,0,2,0.23706212948533242,0.31647472484070366,0,1,0,3
0,0,0,1,0.6258260711118334,0,1,0,0,0,0,0,0,1,0,1,2,0.34769528622721696,0.5511394561977814,1,0,1,1
0,0,0,0,0.8528736770356842,1,0,0,1,1,1,1,0,1,1,0,1,0.7467462654298939,0.83524850580926,1,4,1,0
1,0,1,0,0.9500778459121858,1,0,1,0,1,0,0,1,1,1,1,2,0.8774708531631373,0.9287782531127385,1,1,2,1
0,0,0,0,0.11271334783759884,1,0,1,0,0,1,0,0,1,0,1,3,0.8289508781119049,0.36702168405605173,1,1,1,3
1,1,0,0,0.6789366222463231,1,2,1,0,0,0,1,1,0,0,1,0,0.8549431004697557,0.7532126542537424,1,1,1,2
1,0,1,1,0.7875917181548097,1,0,0,0,0,1,1,1,1,1,1,3,0.7467462654298939,0.7907245743204724,1,2,2,1
1,0,0,0,0.6789366222463231,1,2,1,0,1,0,0,0,0,0,1,2,0.7847393856827062,0.7370617181783962,0,1,0,4
1,0,0,1,0.770738963257597,1,2,0,0,1,0,1,1,1,1,1,3,0.7854118594013205,0.8026549926514367,1,2,2,2
1,0,0,0,0.19268474081439926,1,0,0,0,1,0,0,0,0,0,1,3,0.5370707971697567,0.3152889084396857,0,1,0,3
1,0,0,0,0.9883345686837408,1,0,1,0,1,1,1,1,1,1,1,0,0.9294398848443626,0.9708385800685464,1,3,2,0
0,0,0,0,0.7527982018050413,1,0,1,0,0,0,0,1,0,0,1,2,0.7817027288039685,0.7893020227114924,1,0,1,1
1,1,0,0,0.9161942659559942,0,1,0,0,1,1,0,1,1,0,1,2,0.5836637420125543,0.8186512761807112,1,2,2,2
0,0,0,0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0.2644967968960262,0.07589838165623525,0,1,0,1
1,0,1,1,0.6536478033682963,1,0,1,0,0,0,0,1,1,0,1,2,0.8531701799852901,0.7413563474709439,1,0,2,1
1,0,0,0,0.9454829426194404,1,0,2,0,0,0,0,0,0,2,0,3,0.03125032536260261,0.6631672948622227,0,0,0,3
1,0,0,0,0.4181114364895969,1,2,1,0,1,0,0,1,1,0,0,2,0.9127609201691178,0.6152579718681674,1,1,2,2
0,1,0,0,0.4980828294663973,1,2,1,0,0,0,0,1,1,0,1,0,0.8816962304920666,0.6473088196679494,1,0,2,2
1,0,1,0,0.4980828294663973,1,2,1,0,1,0,0,0,0,0,1,0,0.7924221666049474,0.6299575667025249,0,1,0,4
1,0,0,0,0.6536478033682963,1,2,1,0,0,0,0,1,0,0,1,2,0.8230336771760338,0.7374521505586454,1,0,1,4
1,0,0,0,0.4738949439878661,1,2,0,0,0,0,0,1,1,0,1,1,0.7339500061942936,0.6101471781105786,1,0,2,2
1,0,0,0,0.19268474081439926,0,1,0,0,0,1,0,1,0,0,1,3,0.42099212570755157,0.3161011877219803,1,1,1,3
1,1,1,0,0.8655115496426401,1,2,1,0,1,0,0,0,1,1,0,3,0.8424072252881823,0.8700514837735502,1,1,1,2
1,0,0,0,0.4738949439878661,1,2,1,0,0,0,0,0,0,0,1,3,0.7485495230101163,0.6137093699803098,0,0,0,4
0,0,0,0,0.8034809181183954,1,2,1,0,0,0,0,1,0,0,1,2,0.8304971985149865,0.8283247496602015,1,0,1,4
0,0,0,0,0.0,1,0,1,1,0,0,0,1,1,0,1,2,0.8842154994162434,0.2650677475786651,1,1,2,1
1,0,0,0,0.0,1,2,1,0,0,0,0,0,0,0,1,2,0.753923040975606,0.22529592586753017,0,0,0,4
1,0,0,0,0.7021154854916872,1,0,1,0,0,0,1,1,1,0,1,2,0.8864449141875185,0.7703513095310692,1,1,2,1
1,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0.16374920307236904,0.04514514092890706,0,0,0,1
0,0,1,0,0.0,1,0,1,0,0,0,0,1,0,0,0,2,0.7810255643986825,0.2335689812876608,1,0,1,1
1,0,0,0,0.254715372338644,1,0,1,0,0,0,0,1,0,0,0,2,0.7745493042324227,0.45102561372621364,1,0,1,1
1,0,1,0,0.4738949439878661,1,0,1,0,0,0,0,0,0,0,1,2,0.7185593402888848,0.5798823740006,0,0,0,3
0,0,1,1,0.8948002263060865,1,2,1,0,1,1,1,1,1,2,1,0,0.9490872131166673,0.9192969456426833,1,3,2,0
0,0,0,1,0.0,1,0,1,1,0,0,0,0,0,0,1,3,0.7445742865894901,0.2224422150916667,0,1,0,3
0,0,1,0,0.7956498278693414,1,2,1,0,0,0,0,1,1,0,1,2,0.8955441036885111,0.8376544072438249,1,0,2,2
0,0,0,0,0.8891841702469956,1,2,1,0,1,1,0,1,1,0,1,0,0.9463598402574094,0.9139159968509724,1,2,2,0
0,1,1,0,0.8592644256166645,0,1,0,0,1,1,0,1,1,0,0,1,0.5943429792366433,0.7864086828342859,1,2,2,0
0,0,0,0,0.34824971471629823,1,2,1,1,0,0,0,0,0,0,1,2,0.7827168678780747,0.5118332665283102,0,1,0,4
0,1,0,0,0.713018267989325,1,2,1,1,1,0,0,1,1,0,1,3,0.922986530219074,0.8071586158661124,1,2,2,2
0,0,0,0,0.4474001131530433,1,0,0,0,0,0,0,0,0,0,0,2,0.4836599866625741,0.5049178192852085,0,0,0,3
1,0,1,1,0.610796177303996,1,0,1,1,0,1,0,1,0,0,1,2,0.8484134085518675,0.7180088277829747,1,2,1,1
1,0,1,1,0.0,1,0,1,0,0,0,0,0,0,0,1,2,0.7062310797996273,0.21073793686612077,0,0,0,3
0,0,1,0,0.19268474081439926,1,2,1,0,0,0,0,0,0,0,1,1,0.752852654926526,0.40780005864780566,0,0,0,4
0,1,1,0,0.9761580826059855,1,2,1,0,0,1,1,1,1,1,1,1,0.9391019934264035,0.9642723210245722,1,2,2,0
1,0,1,0,0.305398088651998,1,2,1,0,1,0,1,0,0,0,1,2,0.8239723426307911,0.49879675332179474,0,2,0,4
0,0,0,0,0.3853694816287984,1,0,1,0,0,0,0,1,0,0,1,2,0.7870893476236905,0.560600358515305,1,0,1,1
0,0,0,0,0.8716213630607225,1,2,1,0,0,1,1,0,0,0,1,2,0.8354155435915871,0.8712467160782241,0,2,0,4
1,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,1,2,0.7128158923468471,0.21274795336104005,0,0,0,3
1,0,0,0,0.0,1,0,1,0,0,0,0,0,1,0,1,2,0.7944083216365884,0.2376540729440738,1,0,1,1
1,0,1,1,0.8834523110951958,1,2,1,0,1,0,0,1,1,0,1,2,0.9047596106716767,0.9016198525914815,1,1,2,2
1,0,0,0,0.11271334783759884,1,2,1,0,0,0,0,0,1,0,1,2,0.8277105893730241,0.3544652942625364,1,0,1,4
1,0,1,0,0.9802764589692089,1,0,1,1,1,0,0,0,1,1,1,1,0.8555327681851266,0.9412433076519614,1,2,1,0
1,1,0,0,0.19268474081439926,1,2,1,0,1,1,0,1,1,0,1,2,0.9342927942029757,0.44841733278640444,1,2,2,2
1,1,1,0,0.3853694816287984,1,2,1,1,1,0,0,0,1,0,1,1,0.879165018715616,0.5831721800855489,1,2,1,0
1,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,1,2,0.7147372476478713,0.213334447785895,0,0,0,3
1,1,1,0,0.0,1,2,1,0,0,0,0,0,0,0,1,2,0.7442114295846989,0.2223314528551266,0,0,0,4
